Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
81016259,GROW-U-HPWH-PCKOUT-65PT012,PT Hydraulic Pressure Transmitter,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:18,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:31,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016259,"462,068.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186108,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022533,50019945,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016260,GROW-U-HPWH-PCKOUT-65PT014,PT Hydraulic Pressure Transmitter,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:19,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:33,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016260,"462,069.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186109,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022534,50019946,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016261,GROW-U-HPHY-WCPHO1-65PT501,PT Hydraulic Pressure to SCSSV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:15,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:35,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016261,"462,070.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186250,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022535,50019947,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016262,GROW-U-HPWH-WCPLC1-65PT510,PT Hydraulic Pressure to CIV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:19,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016262,"462,071.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186251,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022536,50019948,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016263,GROW-U-HPWH-WCPLM1-65PT511,PT Hydraulic Pressure to MIV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:20,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016263,"462,072.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186252,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022537,50019949,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016508,GROW-U-HPHY-WCPLO1-65PT502,PT Hydraulic Pressure to PMV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:15,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/05/2013,IP1020131205,,12/06/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,10/01/2014,10:30:00,10:30:00,,10/01/2014,10/01/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016508,"463,015.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186605,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022538,50019950,NM01,01/21/2015,,,09/03/2014,10/29/2014,10/01/2014,10/01/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,10/01/2014
81016509,GROW-U-HPHY-WCPLO1-65PT503,PT Hydraulic Pressure to PWV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:16,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/05/2013,IP1020131205,,12/06/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,10/01/2014,10:30:00,10:30:00,,10/01/2014,10/01/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016509,"463,016.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186606,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022539,50019951,NM01,01/21/2015,,,09/03/2014,10/29/2014,10/01/2014,10/01/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,10/01/2014
81016510,GROW-U-HPHY-WCPLO1-65PT507,PT Hydraulic Pressure to XOV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:17,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/05/2013,IP1020131205,,12/06/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,10/01/2014,10:30:00,10:30:00,,10/01/2014,10/01/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016510,"463,017.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186607,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022540,50019952,NM01,01/21/2015,,,09/03/2014,10/29/2014,10/01/2014,10/01/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,10/01/2014
81016511,GROW-U-HPHY-WCPLO1-65PT508,PT Hydraulic Pressure to AMV,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:17,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/05/2013,IP1020131205,,12/06/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:37,0.00,214.89,0.00,10/01/2014,10:30:00,10:30:00,,10/01/2014,10/01/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016511,"463,018.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186608,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022541,50019953,NM01,01/21/2015,,,09/03/2014,10/29/2014,10/01/2014,10/01/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,10/01/2014
81029585,GROW-P-WHSS-W01,Grove West Well (18-WA-501),V009 12M Inspect WHXmas Tree,NMC,OPS,U,06/20/2014,,,15:40:43,09/18/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/12/2014,IP1020140612,,06/13/2014,0.00,0.00,0.00,"3,200.00",,00:00:00,0.00,0.00,"3,200.00",11/11/2014,14:00:00,14:00:00,,,11/11/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081029585,"490,720.00",,QAC,1,1,V009GW,,P9056,3,Medium,,,,,,3000202432,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022526,50019938,NM01,06/20/2014,,,09/06/2014,11/01/2014,10/04/2014,11/11/2014,WCOM,CLSD NMAT PRC  SETC,UM01,GR14M03,11/11/2014
86011544,GROW-U-CHCI-INJSDV-42XV502,SDV Corrosion Inhibitor To Grove West,Unable to inject CI into G5 well,INS,INST,U,04/11/2015,,,12:31:26,07/10/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/07/2015,PVEENEMA,,04/07/2015,0.00,0.00,286.52,286.52,04/11/2015,10:11:35,0.00,286.52,286.52,04/19/2015,07:53:00,07:53:00,,04/11/2015,04/18/2015,00:00:00,15:53:00,15:53:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086011544,"522,788.00",,,,,,,P9056,2,High,,,,,,2000175786,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,04/11/2015,,,04/07/2015,05/03/2015,04/19/2015,04/18/2015,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/19/2015
81031841,GROW-P-WHSS-W01SSV-18XV501,Downhole Safety Valve Grove West Well,M800 Downhole Safety Valve Gro-West Well,MEC,MECH,U,12/18/2015,,,07:14:00,03/17/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/13/2014,IP1020141113,,11/14/2014,0.00,0.00,143.26,143.26,12/16/2015,16:11:04,0.00,143.26,143.26,06/16/2015,09:00:00,09:00:00,,06/16/2015,06/16/2015,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081031841,"503,853.00",,PDN,1,1,M800GR,,P9056,3,Medium,,,,,,3000207904,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022527,50019939,NM01,12/16/2015,,02/11/2015,02/11/2015,03/11/2015,03/11/2015,06/16/2015,WCOM SAFC,CLSD CNF  NMAT PRC  SETC,UM01,J615M01,06/16/2015
81040873,GROW-U-HPWH,Wellhead Hydraulic Panels,Vendor Service HPU Panel (GROW) - GR,NIN,INST,U,10/27/2015,,,13:27:36,10/27/2015,MGRIJPSTRA,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/02/2015,IP1020150402,,04/10/2015,0.00,0.00,0.00,"5,271.63",,00:00:00,0.00,0.00,"5,271.63",07/30/2015,11:00:00,11:00:00,,,07/29/2015,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081040873,"522,463.00",,NIN,1,8,HYCP001M,,P9056,3,Medium,,,,,,3000218924,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600039941,50024130,NM01,10/22/2015,,07/02/2015,07/02/2015,07/30/2015,07/30/2015,07/29/2015,WCOM,TECO PRT  NMAT PRC  SETC,UM01,GR15M02,07/30/2015
86000262,GROW-U-CHME-IN2OFC-46HCV501,HCV 46FCV501,FCV Methanol Injection Skid - valve 46-X,INS,INST,U,10/20/2016,,,13:18:28,02/28/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000072,,,03/08/2012,AAKERSLOOT,,03/19/2012,0.00,0.00,177.74,71.63,10/11/2016,15:34:14,0.00,177.74,71.63,11/21/2015,08:00:00,08:00:00,,11/21/2015,11/21/2015,07:00:00,07:00:00,07:00:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086000262,"396,693.00",,,,,,,P9056,4,Low,,,,,,1000045350,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,10/13/2016,,11/17/2011,11/17/2011,04/05/2012,04/05/2012,11/21/2015,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM02,,11/21/2015
81045751,GROW-P-WHSS-W01,Grove West Well (18-WA-501),Tests 49/10a - G5-Subsea-Well GROW,PDN,OPS,U,12/18/2015,,,07:13:59,03/17/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/06/2015,IP1020150806,,08/12/2015,0.00,0.00,716.30,358.15,12/16/2015,16:37:41,0.00,716.30,358.15,11/29/2015,10:00:00,10:00:00,,11/29/2015,11/29/2015,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081045751,"535,572.00",,PDN,1,1,WELL003L,,P9056,3,Medium,,,,,,3000225349,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600039593,50024005,NM01,12/16/2015,,11/01/2015,11/01/2015,11/29/2015,11/29/2015,11/29/2015,WCOM SAFC,CLSD CNF  NMAT PRC  SETC,UM01,,11/29/2015
81055042,GROW-U-HPWH,Wellhead Hydraulic Panels,Test Impress DO NOT Process WO,NIN,GENCON,U,02/09/2016,,,13:36:43,05/09/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,01/26/2016,IP1020160126,,01/26/2016,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,04/19/2016,07:00:00,07:00:00,,,01/28/2016,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081055042,"557,153.00",,INS,1,1,V107GW,,P9056,3,Medium,,,,,,3000237016,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600024523,50021772,NM01,01/27/2016,,02/02/2016,02/02/2016,03/01/2016,03/01/2016,01/28/2016,WCOM SAFC,CLSD NMAT PRC  SETC,UM01,GR16M01,04/19/2016
81057597,GROW-U-HPWH,Wellhead Hydraulic Panels,Vendor Service HPU Panel (GROW) - GR,NIN,INST,U,06/26/2016,,,13:07:47,07/19/2016,TVERWEIJ,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/07/2016,IP1020160407,,04/18/2016,0.00,0.00,"1,990.37","5,788.87",06/14/2016,18:44:49,0.00,"1,990.37","5,788.87",06/28/2016,08:00:00,08:00:00,,05/31/2016,05/31/2016,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081057597,"564,883.00",,NIN,1,8,HYCP001M,,P9056,3,Medium,,,,,,3000240526,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600039941,50024130,NM01,06/16/2016,,07/02/2016,07/02/2016,07/30/2016,07/30/2016,05/31/2016,WCOM SAFC,TECO CNF  GMPS NMAT PRC  SETC,UM01,,06/28/2016
86015884,GROW-U-HPWH,Wellhead Hydraulic Panels,Level Cauge leaking returntank Grove Wes,MEC,MECH,U,01/11/2017,,,07:39:19,04/11/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UN,3,,30,NM01,,,,,,,5702,,,,,,,,02/18/2016,DOE00E,,02/18/2016,0.00,0.00,115.26,"1,066.44",01/10/2017,17:07:47,0.00,115.26,"1,066.44",08/03/2016,19:00:00,19:00:00,,08/02/2016,08/02/2016,17:30:00,17:30:00,17:30:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000086015884,"559,511.00",,,,,,,P9056,7,Priority 7,,,,,D,1000088259,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,01/10/2017,,02/05/2016,02/05/2016,01/30/2017,01/30/2017,08/02/2016,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM02,,08/03/2016
81061414,GROW-U-CHME-IN1OFC-46FT502,FT Methanol To Platform Choke Valve,I400 12M Transmitter,INS,INST,U,10/22/2016,,,08:58:39,01/20/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,10/21/2016,07:12:25,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/26/2016,08/26/2016,16:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061414,"572,915.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245074,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022530,50019942,NM01,10/21/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,08/26/2016
81061415,GROW-U-HPWH-PCKOUT-65PT014,PT Hydraulic Pressure Transmitter,I400 24M Transmitter,INS,INST,U,08/24/2016,,,14:03:15,11/22/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,08/18/2016,09:37:24,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/18/2016,08/26/2016,00:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061415,"572,916.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245075,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022534,50019946,NM01,08/22/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,08/26/2016
81061416,GROW-U-HPWH-WCPLM1-65PT511,PT Hydraulic Pressure to MIV,I400 24M Transmitter,INS,INST,U,08/24/2016,,,14:03:16,11/22/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,08/18/2016,09:10:14,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/18/2016,08/26/2016,00:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061416,"572,917.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245076,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022537,50019949,NM01,08/22/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM SAFC,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,08/26/2016
81061453,GROW-U-CHME-IN2OFC-46FT501,FT Methanol To Subsea Wellhead,I400 24M Transmitter,INS,INST,U,10/22/2016,,,08:58:40,01/20/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,10/21/2016,07:10:23,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/26/2016,08/26/2016,16:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061453,"572,954.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245113,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022531,50019943,NM01,10/21/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,08/26/2016
81061460,GROW-U-HPHY-WCPHO1-65PT501,PT Hydraulic Pressure to SCSSV,I400 24M Transmitter,INS,INST,U,08/24/2016,,,14:03:13,11/22/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,08/18/2016,09:27:42,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/18/2016,08/26/2016,00:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061460,"572,961.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245120,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022535,50019947,NM01,08/22/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM SAFC,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,08/26/2016
81061469,GROW-U-HPWH-PCKOUT-65PT012,PT Hydraulic Pressure Transmitter,I400 24M Transmitter,INS,INST,U,08/24/2016,,,14:03:14,11/22/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,08/18/2016,09:04:59,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/18/2016,08/26/2016,00:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061469,"572,970.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245129,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022533,50019945,NM01,08/22/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,08/26/2016
81061476,GROW-U-HPWH-WCPLC1-65PT510,PT Hydraulic Pressure to CIV,I400 24M Transmitter,INS,INST,U,08/24/2016,,,14:03:15,11/22/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,08/18/2016,09:15:51,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/18/2016,08/26/2016,00:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061476,"572,977.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245136,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022536,50019948,NM01,08/22/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM SAFC,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,08/26/2016
81061491,GROW-U-CHME-IN2OFC-46PT501,PT Methanol to Subsea Wellhead,I400 24M Transmitter,INS,INST,U,10/20/2016,,,13:18:29,01/18/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2016,IP1020160602,,06/03/2016,0.00,0.00,266.61,266.61,10/20/2016,11:19:59,0.00,266.61,266.61,08/26/2016,19:00:00,19:00:00,,08/26/2016,08/26/2016,16:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061491,"572,992.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245151,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022532,50019944,NM01,10/20/2016,,07/30/2016,07/30/2016,09/24/2016,09/24/2016,08/26/2016,WCOM SAFC,CLSD CNF  NMAT PRC  SETC,UM01,,08/26/2016
81061751,GROW-U-HPHY-WCPLO1-65PT508,PT Hydraulic Pressure to AMV,I400 24M Transmitter,INS,INST,U,10/20/2016,,,13:18:32,01/18/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/09/2016,IP1020160609,,07/08/2016,0.00,0.00,266.61,266.61,10/20/2016,11:31:44,0.00,266.61,266.61,09/02/2016,19:00:00,19:00:00,,09/02/2016,09/02/2016,16:00:00,16:00:00,16:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081061751,"573,566.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000245464,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022541,50019953,NM01,10/20/2016,,08/06/2016,08/06/2016,10/01/2016,10/01/2016,09/02/2016,WCOM SAFC,CLSD CNF  NMAT PRC  SETC,UM01,,09/02/2016
