Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
86007933,MST1-C-FGDT-ABH013-GD01305,"IR Gas Detector, Type F110",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:20:12,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,IR Gas Detector Infra Red,500000120,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,"1,755.91","2,634.00",03/29/2015,13:51:16,0.00,"1,755.91","2,634.00",07/14/2014,17:24:00,17:24:00,,07/14/2014,07/14/2014,14:54:00,14:54:00,14:54:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007933,"492,838.00",,,,,,,P9056,2,High,,,,,,2000171937,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,03/30/2015,,,07/08/2014,07/28/2014,07/14/2014,07/14/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/14/2014
86007934,MST1-C-FGDT-ABH013-GD01306,"IR Gas Detector, Type F110",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:21:06,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,IR Gas Detector Infra Red,500000121,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,"1,755.95","2,634.00",03/29/2015,13:51:16,0.00,"1,755.95","2,634.00",07/14/2014,17:25:00,17:25:00,,07/14/2014,07/14/2014,14:55:00,14:55:00,14:55:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007934,"492,839.00",,,,,,,P9056,2,High,,,,,,2000171938,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,03/30/2015,,,07/08/2014,07/28/2014,07/14/2014,07/14/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/14/2014
86007926,MST1-C-FGDT-BMAMPB-MA00502,"Manual Alarm Call Point, Muster Station",REPAIR MANUAL CALLPOINT.,INS,INST,U,08/03/2015,,,13:56:52,11/01/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,286.52,134.00,08/01/2015,10:03:51,0.00,286.52,134.00,07/14/2014,16:50:00,16:50:00,,07/14/2014,07/14/2014,14:20:00,14:20:00,14:20:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007926,"492,829.00",,,,,,,P9056,2,High,,,02,UPCODE1,D,2000171931,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,08/02/2015,,,07/08/2014,07/28/2014,07/14/2014,07/14/2014,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM02,,07/14/2014
81011384,MST1-H-FFFW-FPDPU1,Diesel Fire Water Package 1,E150 24M Radiator Fan Motor Checks,MEC,MECH,U,08/27/2015,,,16:05:21,11/25/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/24/2013,IP1020131024,,10/25/2013,0.00,0.00,214.89,0.00,08/16/2015,13:18:33,0.00,214.89,0.00,07/14/2014,10:30:00,10:30:00,,07/14/2014,07/14/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081011384,"451,938.00",,,1,2,E150ST,,P9056,3,Medium,,,,,,3000180009,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600025243,50022255,NM01,08/17/2015,,,06/16/2014,08/11/2014,07/14/2014,07/14/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,07/14/2014
81029656,MST1-U-CHCI-INJPU1-P5902A,Pipeline Corrosion Inhib. Injection Pump,Corrosion Inhibitor Pump A   M280,MEC,MECH,U,09/12/2014,,,12:44:15,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/19/2014,IP1020140619,,06/20/2014,0.00,0.00,134.00,134.00,09/06/2014,15:02:43,0.00,134.00,134.00,07/15/2014,09:00:00,09:00:00,,07/15/2014,07/15/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081029656,"491,097.00",,MEC,1,1,M280ST,,P9056,4,Low,,,,,,3000202625,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,600020958,50018372,NM01,09/08/2014,,,06/19/2014,12/02/2014,07/15/2014,07/15/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/15/2014
81029661,MST1-U-FUGO-TRF,Diesel Transfer,M155 1M Diesel Transfer Pump A/B,MEC,MECH,U,08/19/2014,,,07:37:14,11/17/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/19/2014,IP1020140619,,06/20/2014,0.00,0.00,134.00,134.00,08/13/2014,13:34:42,0.00,134.00,134.00,07/15/2014,09:00:00,09:00:00,,07/15/2014,07/15/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081029661,"491,302.00",,INS,1,1,M155ST,,P9056,4,Low,,,,,,3000202640,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600020960,50018374,NM01,08/18/2014,,,06/19/2014,12/02/2014,07/15/2014,07/15/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/15/2014
86007848,MST1-C-FGDT-ABH003-GD00312,"Gas Detector, Type F100",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:03:33,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,Gas Detector Catalytic,500000085,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,"1,520.26","1,428.00",03/29/2015,13:51:16,0.00,"1,520.26","1,428.00",07/15/2014,10:48:00,10:48:00,,07/15/2014,07/15/2014,08:18:00,08:18:00,08:18:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007848,"492,711.00",,,,,,,P9056,2,High,,,,,,2000171950,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,03/29/2015,,,07/08/2014,07/29/2014,07/15/2014,07/15/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/15/2014
86007850,MST1-C-FGDT-ABH003-GD00318,"Gas Detector, Type F100",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:06:22,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,Gas Detector Catalytic,500000091,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,"1,520.26","1,428.00",03/29/2015,13:51:16,0.00,"1,520.26","1,428.00",07/15/2014,10:52:00,10:52:00,,07/15/2014,07/15/2014,08:22:00,08:22:00,08:22:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007850,"492,713.00",,,,,,,P9056,2,High,,,,,,2000171962,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,03/29/2015,,,07/08/2014,07/29/2014,07/15/2014,07/15/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/15/2014
81017552,MST1-S-MOHD,Heli Deck,O120 6M ST Helideck Emergency Drill,PDN,OPS,U,12/22/2015,,,14:52:42,03/21/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/20/2013,0.00,0.00,71.63,0.00,12/17/2015,10:48:55,0.00,71.63,0.00,07/15/2014,08:00:00,08:00:00,,07/15/2014,07/15/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081017552,"465,064.00",,PDN,1,1,O120ST,,P9056,3,Medium,,,,,,3000187849,,,,,,,,HELI,,N001,,0.00,,,,,,,,EUR,600024996,50022185,NM01,12/22/2015,,06/17/2014,06/17/2014,07/15/2014,07/15/2014,07/15/2014,WCOM SAFC,CLSD CNF  CSER NMAT PRC  SETC,UM01,,07/15/2014
81022174,MST1-U-FUFG-SCRDSD-XXV53006,SDV to Slob Oil Vessel,I066 SDV to Slob Oil Vessel,INS,INST,U,03/27/2015,,,07:48:01,06/25/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/20/2014,IP1020140320,,03/24/2014,0.00,0.00,143.26,134.00,03/22/2015,13:43:18,0.00,143.26,134.00,07/17/2014,09:00:00,09:00:00,,07/17/2014,07/17/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081022174,"476,865.00",,INS,1,1,I066ST,,P9056,3,Medium,,,,,,3000193621,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600022148,50019560,NM01,03/24/2015,,,06/19/2014,08/14/2014,07/17/2014,07/17/2014,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,07/17/2014
81017497,MST1-H-SAEE-PERJAC-80LJA0002,"Life Jackets, Box 2,  8, North Side",Q160 12M Liferaft Inspections,PDN,OPS,U,09/12/2014,,,12:43:47,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/20/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,07/17/2014,09:00:00,09:00:00,,,07/17/2014,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081017497,"465,009.00",,QAC,1,1,Q160ST,,P9056,3,Medium,,,,,,3000187794,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,600023154,50020544,NM01,09/09/2014,,,06/19/2014,08/14/2014,07/17/2014,07/17/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,07/17/2014
81017506,MST1-H-SAEE-RAFINF-80LR0003,"Inflatable Raft, Cellar Deck South/East",Q160 12M Liferaft Inspections,PDN,OPS,U,09/12/2014,,,12:43:49,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/20/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,07/17/2014,09:00:00,09:00:00,,,07/17/2014,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081017506,"465,018.00",,QAC,1,1,Q160ST,,P9056,3,Medium,,,,,,3000187803,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600023152,50020542,NM01,09/09/2014,,,06/19/2014,08/14/2014,07/17/2014,07/17/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,07/17/2014
81017530,MST1-H-SAEE-RAFINF-80LR0001,"Inflatable Raft, Cellar Deck North/West",Q160 12M Liferaft Inspections,PDN,OPS,U,09/12/2014,,,12:43:48,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/20/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,07/17/2014,09:00:00,09:00:00,,,07/17/2014,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081017530,"465,042.00",,QAC,1,1,Q160ST,,P9056,3,Medium,,,,,,3000187827,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600023150,50020540,NM01,09/09/2014,,,06/19/2014,08/14/2014,07/17/2014,07/17/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,07/17/2014
81017533,MST1-H-SAEE-RAFINF-80LR0002,"Inflatable Raft, Cellar Deck South",Q160 12M Liferaft Inspections,PDN,OPS,U,09/12/2014,,,12:43:48,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/20/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,07/17/2014,09:00:00,09:00:00,,,07/17/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081017533,"465,045.00",,QAC,1,1,Q160ST,,P9056,3,Medium,,,,,,3000187830,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600023148,50020538,NM01,09/09/2014,,,06/19/2014,08/14/2014,07/17/2014,07/17/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,07/17/2014
81022177,MST1-U-CHHI-INJPMP-P5901,Hydrate Inhibitor Injection Pump,M158 Hydrate Inhibitor Injection Pump,MEC,MECH,U,09/09/2014,,,14:31:33,12/08/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/20/2014,IP1020140320,,03/24/2014,0.00,0.00,134.00,134.00,09/06/2014,15:03:54,0.00,134.00,134.00,07/18/2014,09:00:00,09:00:00,,07/18/2014,07/18/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081022177,"476,868.00",,INS,1,1,M158ST,,P9056,3,Medium,,,,,,3000193624,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,600020957,50018371,NM01,09/08/2014,,,06/20/2014,08/15/2014,07/18/2014,07/18/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/18/2014
81022178,MST1-H-SAEE-BOAFLB-S8002,Free Fall Life Boat,M315 1M Free all Lifeboat,PDN,OPS,U,09/12/2014,,,12:43:46,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/20/2014,IP1020140320,,03/24/2014,0.00,0.00,134.00,134.00,09/09/2014,14:06:58,0.00,134.00,134.00,07/18/2014,09:00:00,09:00:00,,07/18/2014,07/18/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081022178,"476,869.00",,MEC,1,1,M315ST,,P9056,3,Medium,,,,,,3000193625,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,600020961,50018375,NM01,09/11/2014,,,06/20/2014,08/15/2014,07/18/2014,07/18/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/18/2014
81019807,MST1-P-WHXM-W01OPM-PT10010,PT Process Gass B4 Well to Manifold,I440 12M PT Inspection DS/C Well B4,INS,INST,U,09/12/2014,,,12:44:04,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/26/2013,IP1020131226,,12/27/2013,0.00,0.00,134.00,0.00,09/09/2014,14:09:55,0.00,134.00,0.00,07/20/2014,09:00:00,09:00:00,,07/20/2014,07/20/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081019807,"467,393.00",,INS,1,1,I400ST,,P9056,3,Medium,,,,,,3000190162,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,600023084,50020474,NM01,09/11/2014,,,06/22/2014,08/17/2014,07/20/2014,07/20/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,07/20/2014
81019785,MST1-P-PGME-EXPPIC-PT30010,PT Sales Gas Export Line,I440 12M PT Inspection Pig Launcher,INS,INST,U,03/30/2015,,,08:58:50,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/26/2013,IP1020131226,,12/27/2013,0.00,0.00,143.26,0.00,03/28/2015,09:55:52,0.00,143.26,0.00,07/20/2014,09:00:00,09:00:00,,07/20/2014,07/20/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081019785,"467,371.00",,INS,1,1,I400ST,,P9056,3,Medium,,,,,,3000190140,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600023088,50020478,NM01,03/29/2015,,,06/22/2014,08/17/2014,07/20/2014,07/20/2014,WCOM,CLSD CNF  PRT  CSER NMAT PRC  SETC,UM01,,07/20/2014
81019806,MST1-P-PGME-EXPPIC-PT30010,PT Sales Gas Export Line,I400 12M  Trasmitter Inspection,INS,INST,U,03/30/2015,,,08:59:34,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/26/2013,IP1020131226,,12/27/2013,0.00,0.00,143.26,0.00,03/28/2015,09:43:06,0.00,143.26,0.00,07/20/2014,09:00:00,09:00:00,,07/20/2014,07/20/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000081019806,"467,392.00",,INS,1,1,I400J6,,P9056,3,Medium,,,,,,3000190161,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600023180,50020570,NM01,03/29/2015,,,06/22/2014,08/17/2014,07/20/2014,07/20/2014,WCOM,CLSD CNF  PRT  CSER NMAT PRC  SETC,UM01,,07/20/2014
86006944,MST1-U-HLCR-EL1,Electrical Hydraulic Crane (SA-L-8101),Text plates and door seal replacement,NMC,MECH,U,09/12/2014,,,12:46:41,06/15/2015,KLOUSP,,00:00:00,,,,00:00:00,1,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/06/2014,SHARKEMA,,06/20/2014,0.00,0.00,0.00,"6,369.00",,00:00:00,0.00,0.00,"6,369.00",07/23/2014,10:30:00,10:30:00,,,07/21/2014,00:00:00,07:00:00,07:00:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086006944,"482,816.00",,,,,,,P9056,3,Medium,,,,,,2000171009,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,08/29/2014,,,06/23/2014,08/20/2014,07/23/2014,07/21/2014,WCOM MERR,TECO GMPS PRC  SETC,UM02,,07/23/2014
81022292,MST1-U-CHCI-INJ,Corrosion Inhibitor Injection,M285 1M Corrosion Inhibitor Injection,MEC,MECH,U,09/12/2014,,,12:44:14,12/11/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/27/2014,IP1020140327,,03/28/2014,0.00,0.00,134.00,134.00,09/06/2014,15:05:27,0.00,134.00,134.00,07/22/2014,09:00:00,09:00:00,,07/22/2014,07/22/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081022292,"477,760.00",,MEC,1,1,M285ST,,P9056,3,Medium,,,,,,3000193807,,,,,,,,,,N001,,0.00,,,,,,,,EUR,600022105,50019517,NM01,09/08/2014,,,06/24/2014,08/19/2014,07/22/2014,07/22/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/22/2014
81022285,MST1-P-WHXM-W04SSV-XXV10061,Sub Service Safety Valve Well B2,M405 6M X-mas Tree Leak Rate test B2,PDN,OPS,U,08/06/2014,,,11:24:19,11/04/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/27/2014,IP1020140327,,03/28/2014,0.00,0.00,0.00,67.00,08/06/2014,11:22:37,0.00,0.00,67.00,07/24/2014,08:00:00,08:00:00,,07/24/2014,07/24/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081022285,"477,753.00",,PDN,1,1,M405ST,,P9056,3,Medium,,,,,,3000193800,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,600022072,50019484,NM01,08/06/2014,,,06/26/2014,08/21/2014,07/24/2014,07/24/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,07/24/2014
86007846,MST1-C-FGDT-ABH001-GD00106,"Gas Detector, Type F100",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:02:18,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/08/2014,JVANSOMEREN,,07/25/2014,0.00,0.00,"1,520.26","1,428.00",03/29/2015,13:51:16,0.00,"1,520.26","1,428.00",07/24/2014,10:40:00,10:40:00,,07/24/2014,07/24/2014,08:10:00,08:10:00,08:10:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007846,"492,709.00",,,,,,,P9056,2,High,,,,,,2000171947,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,03/29/2015,,,07/25/2014,08/07/2014,07/24/2014,07/24/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/24/2014
86007847,MST1-C-FGDT-ABH003-GD00304L,"Gas Detector, Type F100",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:02:43,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,"1,520.26","1,428.00",03/29/2015,13:51:16,0.00,"1,520.26","1,428.00",07/24/2014,10:46:00,10:46:00,,07/24/2014,07/24/2014,08:16:00,08:16:00,08:16:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007847,"492,710.00",,,,,,,P9056,2,High,,,,,,2000171949,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,03/29/2015,,,07/10/2014,08/07/2014,07/24/2014,07/24/2014,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,07/24/2014
86007923,MST1-C-FGDT-ABH004-GD00403,"IR Gas Detector, Type F110",REPAIR GAS DETECTOR,NIN,INST,U,03/30/2015,,,10:10:26,06/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,143.26,134.00,03/29/2015,13:51:16,0.00,143.26,134.00,07/24/2014,17:30:00,17:30:00,,07/24/2014,07/24/2014,15:30:00,15:30:00,15:30:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007923,"492,826.00",,,,,,,P9056,2,High,,,,,,2000171941,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,03/29/2015,,,07/10/2014,08/07/2014,07/24/2014,07/24/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,07/24/2014
86007309,MST1-U,Utilities,Valve on diesel day tank 7002,MEC,MECH,U,09/12/2014,,,12:46:35,03/09/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/08/2014,MVANSTOKKEN,,07/27/2014,0.00,0.00,536.00,536.00,09/09/2014,14:16:17,0.00,536.00,536.00,07/27/2014,13:15:00,13:15:00,,07/26/2014,07/26/2014,16:15:00,16:15:00,16:15:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007309,"490,302.00",,,,,,,P9056,2,High,,,,,,2000171575,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,09/11/2014,,,07/27/2014,08/10/2014,07/27/2014,07/26/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,07/27/2014
86007935,MST1-C-FGDT-BFL001-IR00105,"IR Flame Detector, Type F200",REPAIR FLAME DETECTOR,NIN,INST,U,02/09/2016,,,13:56:40,05/09/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,IR Flame Detector,500000136,07/08/2014,JVANSOMEREN,,07/08/2014,0.00,0.00,265.80,201.00,01/10/2016,11:44:24,0.00,265.80,201.00,07/29/2014,14:34:00,14:34:45,,07/29/2014,07/29/2014,11:04:45,11:04:00,11:04:45,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086007935,"492,840.00",,,,,,,P9056,2,High,,,02,UPCODE1,D,2000171942,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,01/11/2016,,07/08/2014,07/08/2014,07/14/2014,07/14/2014,07/29/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,07/29/2014
